,year,tid,pid,AB,H,h2b,h3b,HR,TB,R,RBI,SB,BB,K,E,award,WAR,Wins
146,2021,132,158,256,0.321888412017,0.245901639344,0.0,0.234375,0.281837160752,0.223529411765,0.212903225806,0.03125,0.162162162162,0.186602870813,0.117647058824,0,2.87874903066,65.0
147,2022,165,158,550,0.652360515021,0.540983606557,0.0689655172414,0.375,0.544885177453,0.447058823529,0.412903225806,0.140625,0.362162162162,0.483253588517,0.294117647059,0,4.84578199769,87.0
148,2023,198,158,590,0.540772532189,0.327868852459,0.0344827586207,0.5625,0.534446764092,0.429411764706,0.516129032258,0.125,0.324324324324,0.645933014354,0.0588235294118,0,4.08358419549,82.0
149,2024,231,158,340,0.480686695279,0.213114754098,0.0344827586207,0.5625,0.490605427975,0.470588235294,0.522580645161,0.09375,0.302702702703,0.277511961722,0.0,0,4.65765012956,85.0
150,2025,264,158,203,0.227467811159,0.0819672131148,0.0344827586207,0.28125,0.237995824635,0.182352941176,0.212903225806,0.046875,0.12972972973,0.172248803828,0.0,0,2.42424353615,80.0
151,2026,297,158,204,0.240343347639,0.0983606557377,0.0344827586207,0.21875,0.221294363257,0.2,0.206451612903,0.046875,0.216216216216,0.200956937799,0.176470588235,0,2.45193584385,83.0
152,2027,330,158,388,0.399141630901,0.229508196721,0.0344827586207,0.4375,0.402922755741,0.429411764706,0.367741935484,0.15625,0.383783783784,0.358851674641,0.0588235294118,0,3.9591885911,79.0
153,2028,363,158,220,0.244635193133,0.262295081967,0.0,0.25,0.25260960334,0.194117647059,0.270967741935,0.0,0.167567567568,0.205741626794,0.0588235294118,0,2.51830947022,74.0
154,2017,0,159,574,0.605150214592,0.360655737705,0.0,0.484375,0.534446764092,0.452941176471,0.554838709677,0.0,0.281081081081,0.569377990431,0.176470588235,0,4.21149628341,70.0
155,2018,33,159,554,0.536480686695,0.491803278689,0.0689655172414,0.28125,0.444676409186,0.352941176471,0.425806451613,0.0,0.335135135135,0.483253588517,0.235294117647,0,3.88270507462,90.0
156,2019,66,159,624,0.630901287554,0.409836065574,0.0689655172414,0.34375,0.505219206681,0.311764705882,0.464516129032,0.0,0.232432432432,0.602870813397,0.117647058824,0,3.85721056912,69.0
157,2017,0,160,548,0.56652360515,0.360655737705,0.137931034483,0.28125,0.450939457203,0.317647058824,0.335483870968,0.0,0.318918918919,0.598086124402,0.647058823529,0,3.54380397571,70.0
158,2018,33,160,328,0.381974248927,0.131147540984,0.0344827586207,0.21875,0.294363256785,0.247058823529,0.238709677419,0.0,0.281081081081,0.315789473684,0.176470588235,0,2.99127650319,90.0
159,2019,66,160,133,0.1330472103,0.131147540984,0.0344827586207,0.0625,0.110647181628,0.0764705882353,0.103225806452,0.0,0.0756756756757,0.153110047847,0.0588235294118,0,1.32358419549,69.0
160,2020,99,160,451,0.50643776824,0.311475409836,0.0689655172414,0.328125,0.425887265136,0.347058823529,0.38064516129,0.0,0.302702702703,0.444976076555,0.0588235294118,0,3.76710067901,78.0
161,2017,1,161,554,0.656652360515,0.344262295082,0.0689655172414,0.171875,0.440501043841,0.329411764706,0.251612903226,0.109375,0.12972972973,0.540669856459,0.352941176471,0,3.3947929867,68.0
162,2018,34,161,550,0.648068669528,0.196721311475,0.137931034483,0.140625,0.413361169102,0.264705882353,0.329032258065,0.09375,0.2,0.488038277512,0.529411764706,0,3.49765012956,82.0
163,2019,67,161,320,0.420600858369,0.0983606557377,0.0689655172414,0.03125,0.237995824635,0.194117647059,0.206451612903,0.0,0.0648648648649,0.248803827751,0.117647058824,0,2.32534243725,81.0
164,2020,100,161,162,0.188841201717,0.0983606557377,0.0344827586207,0.015625,0.114822546973,0.0764705882353,0.0774193548387,0.03125,0.0594594594595,0.196172248804,0.117647058824,0,1.28710067901,84.0
165,2021,133,161,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.624243536154,88.0
166,2022,166,161,354,0.459227467811,0.409836065574,0.275862068966,0.234375,0.402922755741,0.335294117647,0.335483870968,0.046875,0.118918918919,0.287081339713,0.0588235294118,0,3.51786990978,80.0
167,2023,199,161,483,0.596566523605,0.475409836066,0.413793103448,0.28125,0.51356993737,0.382352941176,0.41935483871,0.125,0.113513513514,0.502392344498,0.176470588235,0,3.86863914055,71.0
168,2024,232,161,587,0.643776824034,0.508196721311,0.586206896552,0.265625,0.555323590814,0.411764705882,0.41935483871,0.125,0.151351351351,0.55980861244,0.0,0,4.18995782187,83.0
169,2025,265,161,595,0.742489270386,0.655737704918,0.586206896552,0.28125,0.628392484342,0.458823529412,0.483870967742,0.109375,0.194594594595,0.602870813397,0.176470588235,0,4.77940837132,70.0
170,2026,298,161,570,0.712446351931,0.704918032787,0.51724137931,0.34375,0.636743215031,0.452941176471,0.490322580645,0.09375,0.108108108108,0.540669856459,0.117647058824,0,4.73149628341,71.0
171,2027,331,161,551,0.579399141631,0.508196721311,0.379310344828,0.25,0.492693110647,0.352941176471,0.406451612903,0.09375,0.156756756757,0.535885167464,0.294117647059,0,3.68929848121,80.0
172,2028,364,161,505,0.557939914163,0.524590163934,0.51724137931,0.3125,0.526096033403,0.311764705882,0.412903225806,0.109375,0.124324324324,0.511961722488,0.0,0,3.91127650319,72.0
173,2029,397,161,71,0.103004291845,0.0655737704918,0.172413793103,0.0625,0.104384133612,0.0941176470588,0.103225806452,0.03125,0.0486486486486,0.0287081339713,0.0,0,1.53237540429,75.0
174,2030,430,161,102,0.137339055794,0.0655737704918,0.103448275862,0.078125,0.118997912317,0.0647058823529,0.129032258065,0.0,0.0324324324324,0.0909090909091,0.0,0,1.4558918878,81.0
175,2017,1,163,41,0.0386266094421,0.0,0.0,0.0,0.0187891440501,0.0294117647059,0.00645161290323,0.0,0.0108108108108,0.0239234449761,0.0,0,0.772375404286,68.0
176,2017,1,169,613,0.609442060086,0.44262295082,0.172413793103,0.375,0.524008350731,0.441176470588,0.445161290323,0.0,0.216216216216,0.607655502392,0.117647058824,0,3.88754023945,68.0
177,2017,1,173,178,0.257510729614,0.0655737704918,0.0344827586207,0.046875,0.156576200418,0.123529411765,0.0967741935484,0.015625,0.0432432432432,0.138755980861,0.294117647059,0,1.74951826143,68.0
178,2019,67,173,410,0.55364806867,0.196721311475,0.172413793103,0.265625,0.421711899791,0.270588235294,0.367741935484,0.046875,0.124324324324,0.354066985646,0.117647058824,0,3.61896881088,81.0
179,2020,102,173,624,0.798283261803,0.459016393443,0.172413793103,0.28125,0.580375782881,0.505882352941,0.490322580645,0.09375,0.232432432432,0.44019138756,0.470588235294,0,5.04973804165,97.0
180,2021,135,173,615,0.74678111588,0.540983606557,0.0689655172414,0.390625,0.597077244259,0.552941176471,0.6,0.078125,0.156756756757,0.564593301435,0.117647058824,0,4.58556221747,101.0
181,2022,168,173,624,0.793991416309,0.704918032787,0.620689655172,0.421875,0.720250521921,0.505882352941,0.61935483871,0.15625,0.248648648649,0.535885167464,0.235294117647,0,5.79391386582,98.0
182,2023,201,173,587,0.768240343348,0.606557377049,0.448275862069,0.625,0.755741127349,0.564705882353,0.761290322581,0.09375,0.232432432432,0.535885167464,0.176470588235,0,5.92050727242,101.0
183,2024,234,173,632,0.802575107296,0.737704918033,0.551724137931,0.59375,0.789144050104,0.617647058824,0.683870967742,0.15625,0.232432432432,0.421052631579,0.235294117647,0,6.52622155813,100.0
184,2025,267,173,545,0.648068669528,0.524590163934,0.51724137931,0.359375,0.58872651357,0.452941176471,0.458064516129,0.0625,0.183783783784,0.497607655502,0.117647058824,0,4.61852925044,87.0
185,2026,300,173,581,0.708154506438,0.55737704918,0.275862068966,0.515625,0.655532359081,0.588235294118,0.625806451613,0.09375,0.189189189189,0.483253588517,0.176470588235,0,5.20490287681,84.0
186,2027,333,173,617,0.772532188841,0.639344262295,0.137931034483,0.59375,0.711899791232,0.552941176471,0.658064516129,0.078125,0.194594594595,0.555023923445,0.411764705882,0,5.44094683286,88.0
187,2028,366,173,5,0.00858369098712,0.016393442623,0.0,0.0,0.0062630480167,0.0,0.0,0.0,0.0,0.00478468899522,0.0,0,0.665562217473,72.0
188,2017,1,174,12,0.0214592274678,0.0,0.0344827586207,0.0,0.0146137787056,0.0,0.0258064516129,0.0,0.0108108108108,0.00956937799043,0.0,0,0.756551228462,68.0
189,2017,1,175,30,0.0171673819742,0.0,0.0,0.0,0.00835073068894,0.0,0.00645161290323,0.015625,0.0108108108108,0.066985645933,0.0,0,0.557430349341,68.0
190,2018,34,175,516,0.49356223176,0.114754098361,0.0689655172414,0.015625,0.269311064718,0.164705882353,0.18064516129,0.109375,0.183783783784,0.564593301435,0.117647058824,0,2.13765012956,82.0
191,2019,67,175,548,0.660944206009,0.27868852459,0.172413793103,0.109375,0.421711899791,0.276470588235,0.316129032258,0.046875,0.145945945946,0.622009569378,0.235294117647,0,3.0936940856,81.0
192,2020,100,175,594,0.690987124464,0.44262295082,0.137931034483,0.140625,0.465553235908,0.411764705882,0.329032258065,0.03125,0.205405405405,0.55023923445,0.352941176471,0,3.74819958011,84.0
193,2021,133,175,611,0.682403433476,0.426229508197,0.241379310345,0.28125,0.528183716075,0.382352941176,0.451612903226,0.046875,0.194594594595,0.55980861244,0.117647058824,0,4.13413364604,88.0
194,2022,166,175,581,0.785407725322,0.83606557377,0.413793103448,0.546875,0.757828810021,0.458823529412,0.767741935484,0.015625,0.167567567568,0.502392344498,0.117647058824,0,5.85721056912,80.0
195,2023,199,175,642,0.888412017167,0.901639344262,0.0689655172414,0.71875,0.843423799582,0.711764705882,0.677419354839,0.03125,0.27027027027,0.387559808612,0.235294117647,0,7.14776001967,71.0
196,2024,232,175,553,0.725321888412,0.540983606557,0.275862068966,0.578125,0.686847599165,0.547058823529,0.6,0.09375,0.232432432432,0.387559808612,0.117647058824,0,5.82292485484,83.0
197,2025,265,175,566,0.74678111588,0.704918032787,0.275862068966,0.546875,0.705636743215,0.494117647059,0.477419354839,0.03125,0.27027027027,0.497607655502,0.176470588235,0,5.7336940856,70.0
198,2026,298,175,518,0.678111587983,0.44262295082,0.310344827586,0.609375,0.668058455115,0.623529411765,0.535483870968,0.03125,0.2,0.358851674641,0.117647058824,0,5.59127650319,71.0
199,2027,331,175,603,0.729613733906,0.852459016393,0.241379310345,0.390625,0.649269311065,0.464705882353,0.496774193548,0.046875,0.227027027027,0.397129186603,0.235294117647,0,5.49896881088,80.0
200,2028,364,175,622,0.793991416309,0.672131147541,0.310344827586,0.671875,0.778705636743,0.629411764706,0.567741935484,0.046875,0.318918918919,0.497607655502,0.235294117647,0,6.40841936033,72.0
201,2029,397,175,581,0.630901287554,0.622950819672,0.448275862069,0.4375,0.615866388309,0.476470588235,0.509677419355,0.0625,0.248648648649,0.540669856459,0.352941176471,0,4.77061716253,75.0
202,2030,430,175,565,0.690987124464,0.409836065574,0.413793103448,0.640625,0.695198329854,0.529411764706,0.78064516129,0.0,0.205405405405,0.44976076555,0.352941176471,0,5.49677100868,81.0
203,2031,463,175,554,0.678111587983,0.55737704918,0.379310344828,0.40625,0.609603340292,0.505882352941,0.503225806452,0.015625,0.172972972973,0.459330143541,0.294117647059,0,4.82644133835,85.0
204,2017,1,176,615,0.669527896996,0.508196721311,0.0344827586207,0.3125,0.519832985386,0.370588235294,0.496774193548,0.0,0.237837837838,0.612440191388,0.117647058824,0,4.00182595374,68.0
205,2018,34,176,24,0.0300429184549,0.016393442623,0.0,0.015625,0.0229645093946,0.0176470588235,0.0129032258065,0.0,0.0108108108108,0.0143540669856,0.0,0,0.811056722967,82.0
206,2019,67,176,34,0.0214592274678,0.016393442623,0.0,0.0,0.0125260960334,0.00588235294118,0.0129032258065,0.0,0.0108108108108,0.0430622009569,0.0,0,0.650177602088,81.0
207,2021,136,176,177,0.184549356223,0.180327868852,0.0,0.140625,0.169102296451,0.0823529411765,0.167741935484,0.0,0.0810810810811,0.133971291866,0.117647058824,0,1.84226551418,81.0
208,2022,165,176,183,0.214592274678,0.131147540984,0.0689655172414,0.15625,0.192066805846,0.111764705882,0.174193548387,0.0,0.0756756756757,0.148325358852,0.0,0,2.00973804165,87.0
209,2017,1,177,573,0.613733905579,0.459016393443,0.0689655172414,0.359375,0.509394572025,0.323529411765,0.425806451613,0.03125,0.308108108108,0.545454545455,0.176470588235,0,4.21325452517,68.0
210,2018,34,177,552,0.690987124464,0.491803278689,0.103448275862,0.328125,0.542797494781,0.364705882353,0.503225806452,0.09375,0.302702702703,0.516746411483,0.0588235294118,0,4.67215562407,82.0
211,2019,67,177,615,0.673819742489,0.475409836066,0.0344827586207,0.34375,0.530271398747,0.352941176471,0.529032258065,0.015625,0.27027027027,0.574162679426,0.0588235294118,0,4.28446331637,81.0
212,2020,100,177,607,0.635193133047,0.377049180328,0.0,0.40625,0.519832985386,0.388235294118,0.503225806452,0.046875,0.340540540541,0.569377990431,0.0588235294118,0,4.36402375593,84.0
213,2021,133,177,270,0.31330472103,0.0983606557377,0.0,0.203125,0.246346555324,0.2,0.2,0.03125,0.189189189189,0.239234449761,0.176470588235,0,2.55259518451,88.0
214,2022,166,177,115,0.167381974249,0.0983606557377,0.103448275862,0.109375,0.150313152401,0.129411764706,0.103225806452,0.015625,0.0540540540541,0.0717703349282,0.176470588235,0,1.79215562407,80.0
215,2023,199,177,457,0.480686695279,0.344262295082,0.0689655172414,0.296875,0.405010438413,0.335294117647,0.367741935484,0.015625,0.232432432432,0.454545454545,0.411764705882,0,3.32314463506,71.0
216,2017,1,179,10,0.0128755364807,0.016393442623,0.0,0.0,0.00835073068894,0.00588235294118,0.0129032258065,0.0,0.00540540540541,0.00478468899522,0.0,0,0.700287492198,68.0
217,2019,67,179,3,0.00429184549356,0.0,0.0,0.0,0.00208768267223,0.00588235294118,0.0,0.0,0.0,0.00478468899522,0.0,0,0.631716063627,81.0
218,2020,100,179,65,0.0600858369099,0.0491803278689,0.0,0.0,0.035490605428,0.0176470588235,0.058064516129,0.0,0.0810810810811,0.0717703349282,0.0,0,0.966221558132,84.0
219,2021,133,179,617,0.729613733906,0.573770491803,0.0344827586207,0.734375,0.726513569937,0.647058823529,0.709677419355,0.046875,0.52972972973,0.44019138756,0.352941176471,0,6.64885892077,88.0
220,2022,166,179,411,0.570815450644,0.55737704918,0.0,0.515625,0.555323590814,0.447058823529,0.509677419355,0.03125,0.356756756757,0.349282296651,0.235294117647,0,5.09237540429,80.0
221,2023,199,179,226,0.244635193133,0.196721311475,0.0,0.21875,0.231732776618,0.194117647059,0.206451612903,0.015625,0.178378378378,0.181818181818,0.235294117647,0,2.45413364604,71.0
222,2024,232,179,292,0.399141630901,0.327868852459,0.0689655172414,0.390625,0.400835073069,0.358823529412,0.387096774194,0.0,0.356756756757,0.172248803828,0.0588235294118,0,4.31786990978,83.0
223,2025,265,179,221,0.326180257511,0.245901639344,0.0,0.3125,0.315240083507,0.294117647059,0.283870967742,0.0,0.210810810811,0.196172248804,0.0588235294118,0,3.19830947022,70.0
224,2026,298,179,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00478468899522,0.0,0,0.611056722967,71.0
225,2027,351,179,31,0.0257510729614,0.0,0.0,0.015625,0.0187891440501,0.0117647058824,0.0258064516129,0.0,0.0108108108108,0.0287081339713,0.0,0,0.737650129561,85.0
226,2017,1,180,420,0.467811158798,0.245901639344,0.0,0.234375,0.352818371608,0.276470588235,0.322580645161,0.03125,0.318918918919,0.358851674641,0.0588235294118,0,3.52490287681,68.0
227,2018,34,180,87,0.115879828326,0.0491803278689,0.0689655172414,0.0625,0.0960334029228,0.0647058823529,0.109677419355,0.0,0.0324324324324,0.0765550239234,0.0588235294118,0,1.30072705264,82.0
228,2019,67,180,602,0.613733905579,0.344262295082,0.0344827586207,0.5,0.546972860125,0.505882352941,0.612903225806,0.0,0.362162162162,0.564593301435,0.235294117647,0,4.52094683286,81.0
229,2020,100,180,421,0.562231759657,0.459016393443,0.0,0.390625,0.488517745303,0.376470588235,0.483870967742,0.046875,0.508108108108,0.291866028708,0.235294117647,0,5.20754023945,84.0
230,2021,133,180,266,0.339055793991,0.229508196721,0.0,0.21875,0.281837160752,0.252941176471,0.245161290323,0.015625,0.362162162162,0.172248803828,0.176470588235,0,3.45017760209,88.0
231,2022,166,180,81,0.137339055794,0.0655737704918,0.0689655172414,0.09375,0.12108559499,0.0882352941176,0.0838709677419,0.0,0.0432432432432,0.0478468899522,0.0,0,1.6158918878,80.0
232,2023,199,180,51,0.0600858369099,0.0655737704918,0.0,0.0625,0.062630480167,0.0529411764706,0.0322580645161,0.0,0.0378378378378,0.0382775119617,0.117647058824,0,1.09984793176,71.0
233,2024,232,180,124,0.18025751073,0.147540983607,0.0,0.171875,0.175365344468,0.170588235294,0.154838709677,0.0,0.183783783784,0.0574162679426,0.117647058824,0,2.35435342626,83.0
234,2025,265,180,61,0.0815450643777,0.0819672131148,0.0,0.03125,0.062630480167,0.0588235294118,0.0322580645161,0.0,0.0918918918919,0.0478468899522,0.0,0,1.27083694275,70.0
235,2026,298,180,347,0.420600858369,0.295081967213,0.0344827586207,0.46875,0.434237995825,0.376470588235,0.425806451613,0.015625,0.378378378378,0.267942583732,0.0588235294118,0,4.36929848121,71.0
236,2027,331,180,88,0.115879828326,0.0819672131148,0.0344827586207,0.09375,0.108559498956,0.105882352941,0.0709677419355,0.0,0.124324324324,0.0622009569378,0.0,0,1.66995782187,80.0
237,2027,358,180,278,0.304721030043,0.229508196721,0.0,0.34375,0.315240083507,0.235294117647,0.348387096774,0.0,0.167567567568,0.267942583732,0.235294117647,0,2.82072705264,69.0
238,2017,1,192,546,0.605150214592,0.327868852459,0.206896551724,0.15625,0.423799582463,0.229411764706,0.309677419355,0.0,0.145945945946,0.511961722488,0.647058823529,0,3.22160617352,68.0
239,2018,50,192,608,0.742489270386,0.295081967213,0.310344827586,0.15625,0.498956158664,0.317647058824,0.348387096774,0.0,0.135135135135,0.574162679426,0.235294117647,0,3.81237540429,85.0
240,2019,83,192,517,0.630901287554,0.360655737705,0.206896551724,0.15625,0.440501043841,0.323529411765,0.303225806452,0.0,0.178378378378,0.382775119617,0.117647058824,0,3.90732045923,99.0
241,2017,1,193,527,0.575107296137,0.27868852459,0.241379310345,0.109375,0.388308977035,0.241176470588,0.277419354839,0.015625,0.162162162162,0.488038277512,0.117647058824,0,3.15347430538,68.0
242,2018,34,193,234,0.248927038627,0.147540983607,0.0344827586207,0.03125,0.156576200418,0.123529411765,0.167741935484,0.0,0.0648648648649,0.239234449761,0.176470588235,0,1.52710067901,82.0
243,2019,88,193,577,0.721030042918,0.327868852459,0.206896551724,0.125,0.46764091858,0.241176470588,0.303225806452,0.046875,0.151351351351,0.617224880383,0.176470588235,0,3.52797979989,74.0
244,2020,121,193,467,0.484978540773,0.180327868852,0.0,0.0625,0.283924843424,0.229411764706,0.141935483871,0.015625,0.145945945946,0.502392344498,0.294117647059,0,2.21501276692,65.0
245,2021,154,193,133,0.150214592275,0.131147540984,0.103448275862,0.078125,0.133611691023,0.0882352941176,0.0903225806452,0.0,0.0324324324324,0.0813397129187,0.0,0,1.5969907889,70.0
246,2017,1,197,524,0.703862660944,0.524590163934,0.0,0.4375,0.584551148225,0.447058823529,0.451612903226,0.359375,0.583783783784,0.344497607656,0.0588235294118,0,6.28754023945,68.0
247,2018,34,197,542,0.673819742489,0.360655737705,0.0,0.40625,0.536534446764,0.494117647059,0.322580645161,0.265625,0.616216216216,0.354066985646,0.176470588235,0,5.92490287681,82.0
248,2019,67,197,581,0.768240343348,0.72131147541,0.0689655172414,0.53125,0.686847599165,0.6,0.509677419355,0.28125,0.572972972973,0.459330143541,0.176470588235,0,6.65193584385,81.0
